query,001SaciDSM13117T,002SaciT0-18T,003SaciSPDF1,004SaciSUNEO,005SaciAPG1,006SbenDSM103927T,007SbenVV6,008ScheDSM21508T,009ScheBIGb0227,010ScycLMG31208T,011SdaeJCM16244T,012SgenJCM13324T,013SgenN1,014SgenSMYL98,015SgenSCPM-O-B-9794,016SginDSM24757T,017SgoyBIO128,018ShumDSM18929T,019SindLMG29892T,020SindDAIF1,021SindMGMM10,022SindK279a,023SindRS7,024SindCPHE1,025SkorDSM17805T,026SkorW1S232,027SlacM15T,028SlacYR347,029SlacTUM20371,030SlacAs7,031SlacBi66,032SlacRIT_As_2,033SlacBi35,034SlauK32T,035SmalNCTC10257T,036SmalNCTC10258,037SmalCF13,038SmalSGY2,039SmalLH_B2,040SmalGYH,041SmalSTEN00241,042SmalWGB211,043SmalSJTH1,044SmalFZD2,045SmalSJTL3,046SmalZT1,047SmalACYCb_6H,048SmalPEG_68,049SmalNCTC10259,050Smal2013SM12,051SmalPEG_305,052SmalMER1,053SmalPEG_42,054SmalNCTC13014,055SmalCSM2,056SmalJV3,057SmalKMM_349,058SmalR551_3,059SmalU5,060SmalX28,061SmalAA1,062SmalISMMS3,063SmalOUC_Est10,064SmalJZL8,065SmalISMMS2R,066SmalCol1,067SmalACYCd9D,068Smal2013_SM4,069SmalSoD9b,070SmalPEG_141,071SmalDHHJ,072SmalT50_20,073SmalPEG_173,074SmalSM_866,075SmorCPCC101365T,076SmurDSM28631T,077SmurCCV155,078SmurSMYL13_,079SnemCPCC101271T,080SnitDSM12575T,081Snit2001,082SpanJCM16536T,083SpanGSS15,084SpavDSM25135T,085SpavY,086SpavPI-27,087SpenSa5BUN4T,088SpicJCM9942T,089SriyCFS3442T,090SrhiDSM14405T,091SrhiSR80,092SrhiBl2-2,093SrhiCFBP13529,094SrhiCFBP9006,095SrhiIS26,096SrhiUSBAGBX843,097SrhiJC1,098SrhiDE0483,099SrhiGN_RF2_1,100SrhiRIT_551,101SrhiBIGb0145,102SrhiBIGb0277,103SsepSM16975T,104SsepZH16.fasta,105SsepSMYL93,106SsepSMYL57,107SterDSM18941T,108StumJCM30961T,109ICU_D3_102,110UCE_D3_125,111UCE_D5_37,112GM_D5_87,113ICU_New_95,114ICU_New_188,115ICU_New_296,116GM_D3_185,117GM_D3_189,118GM_D4_135,119UCE_D6_43,120ICU_D4_5,121ICU_D4_210,122UCE_D5_25,123UCE_D6_155,124UCE_D3_105,125GM_D5_149,126ICU_D3_80,127H_D3_146,128ICU_D4_12,129ICU_D4_90,130GM_D4_145,131PhibATCC19867T,132PdokDSM21858T,133XmalLMG27592T,SaraA5588,SoahA5586,Spigmentata610A2,max_value,max_column
065SmalISMMS2R,83.7122,83.8108,83.7029,83.799,83.6577,84.8225,84.6826,84.7748,84.7531,89.0258,83.4085,97.8603,98.2795,97.1124,96.7525,81.4108,84.7817,82.3789,88.6465,88.6415,88.5766,88.6426,88.5543,88.4901,81.309,81.1972,88.6757,88.7004,88.6667,88.614,88.666,88.6481,88.428,84.4351,93.1881,93.138,93.2023,88.3668,88.433,90.9265,90.9518,93.1648,93.2815,92.6676,92.7464,94.0248,93.5984,92.0865,92.169,91.5588,91.4884,88.6307,93.6721,93.4665,92.2865,92.2823,91.9208,91.8903,88.7847,93.0353,89.1484,91.4556,93.3125,98.3745,100.0,97.0468,92.1779,92.2143,92.0672,93.5496,93.5886,93.7196,93.5648,93.5355,83.179,92.1012,92.1725,92.0667,84.5553,83.7845,82.5782,82.8791,82.8971,91.6021,91.4898,91.5612,84.513,82.841,92.6599,84.8531,84.8598,84.8789,84.6518,84.7413,84.5706,84.4194,84.6132,84.741,84.9944,84.6804,84.4494,84.3703,92.068,92.1119,92.0678,92.0655,82.4715,84.188,93.0836,93.1877,93.1249,93.2025,93.1253,93.1385,93.138,92.0881,92.0951,92.0813,92.106,92.6795,92.7217,92.7127,92.7407,93.562,92.9656,91.4439,91.3574,91.3612,91.3143,91.405,94.0584,79.9495,80.7608,84.8983,84.3606,82.4701,98.3745,064SmalJZL8
066SmalCol1,83.7144,83.8026,83.7833,83.9863,83.9935,84.8611,84.5634,84.8187,84.7741,88.9353,83.5833,96.4875,96.7261,97.8277,98.3478,81.6132,84.7863,82.3703,88.5876,88.6351,88.5965,88.5982,88.6031,88.5672,81.2578,81.1426,88.7413,88.6597,88.6938,88.6075,88.5902,88.7313,88.423,84.5066,93.1704,93.1046,93.1358,88.3027,88.457,91.0177,91.018,93.2675,93.2832,92.738,92.7999,93.5305,93.1683,92.1549,92.2203,91.5453,91.4872,88.4388,93.7155,93.6476,92.3598,92.3309,91.9344,91.8832,88.6583,93.0679,89.12,91.4627,93.3944,96.7548,96.9453,100.0,91.9124,92.0446,91.878,93.6381,93.6884,93.7695,93.6354,93.5887,83.3261,92.1291,92.1394,92.1489,84.576,83.7652,82.5869,82.9413,82.9976,91.461,91.5311,91.5235,84.5018,82.7439,92.6728,84.8182,84.8401,84.9592,84.6403,84.7606,84.4638,84.3157,84.5721,84.6095,84.9328,84.5523,84.3797,84.3465,91.8301,91.8681,91.8361,91.9823,82.5135,84.1116,93.0529,93.0975,92.9875,93.1826,93.1238,93.0773,93.1033,92.1233,92.0429,92.0701,92.2063,92.7909,92.8109,92.7809,92.7485,93.659,92.9576,91.3981,91.4182,91.435,91.4087,91.4391,93.4926,79.9824,80.9217,85.0079,84.4205,82.5712,98.3478,015SgenSCPM-O-B-9794
067SmalACYCd9D,83.8357,83.8878,83.9003,83.9287,83.8237,84.8724,84.9483,84.6564,84.6636,88.8437,83.4415,91.9164,92.1563,92.014,91.935,81.3749,84.6302,82.2195,88.4389,88.4006,88.3561,88.517,88.3397,88.5785,81.4414,81.2301,88.3519,88.4192,88.5096,88.3749,88.3022,88.3987,88.2281,84.4693,92.0538,92.0286,92.0231,88.3662,88.4409,91.0191,90.9904,91.9435,91.8558,91.8986,91.938,93.0346,93.056,93.3188,93.2902,92.8652,92.8786,88.4364,91.8227,91.8519,93.1295,93.0122,91.0863,91.0694,88.5046,91.7505,89.0221,91.0887,91.793,92.1562,92.1801,92.005,100.0,97.5304,96.2021,91.6737,91.8292,91.8176,91.7926,91.7759,83.2025,93.2449,93.3213,93.2787,84.4383,83.7661,82.5319,82.9175,82.9848,92.6842,92.8479,92.7821,84.424,82.6372,91.7886,84.8171,84.7476,84.6918,84.651,84.6357,84.35,84.381,84.474,84.5931,84.8017,84.5873,84.2749,84.3656,99.0739,99.1201,96.8168,96.1901,82.3678,84.564,92.0205,92.0768,92.013,92.0491,92.0738,92.057,92.1185,93.249,93.1966,93.2053,93.2715,91.8541,91.9089,91.8212,91.9237,91.7181,91.6533,91.0435,91.1247,91.0867,91.0795,91.3282,92.931,79.8878,80.7302,84.9096,84.1135,82.5559,99.1201,104SsepZH16.fasta
068Smal2013_SM4,83.7107,83.6423,83.8289,83.8202,83.8315,84.8982,84.8742,84.5812,84.7185,88.875,83.5819,92.3409,92.4075,92.1284,92.0661,81.3311,84.8075,82.2525,88.4575,88.377,88.3969,88.4127,88.3349,88.3341,81.266,81.236,88.4042,88.4127,88.5001,88.3997,88.2845,88.3678,88.2293,84.4976,92.2281,92.1575,92.0655,88.4274,88.4227,91.0309,91.0519,91.9305,92.0466,91.9299,91.9214,93.0216,93.1324,93.3957,93.4648,93.031,92.8293,88.3595,92.0224,91.9913,93.3294,93.0555,91.1303,91.1358,88.498,91.7964,89.0621,91.217,91.9624,92.2999,92.2633,92.1764,97.5655,100.0,96.1463,91.7426,91.8562,92.0195,91.8572,91.8319,83.2837,93.2361,93.401,93.2852,84.5284,83.8396,82.555,83.0426,83.0325,92.7947,92.9477,92.8004,84.4325,82.8192,91.757,84.7894,84.6333,84.763,84.7029,84.6033,84.257,84.2677,84.5647,84.6866,84.8513,84.6655,84.3287,84.3238,97.3332,97.3624,96.4819,96.336,82.2707,84.2798,92.2436,92.2888,92.2132,92.1541,92.3091,92.249,92.2612,93.3382,93.3109,93.2784,93.3721,91.9027,91.8795,91.9564,91.9738,91.7957,91.6784,91.0024,91.2492,91.263,91.1561,90.997,92.9359,80.021,80.762,85.0889,84.1998,82.4232,97.5655,067SmalACYCd9D
069SmalSoD9b,83.5372,83.7761,83.7335,83.5825,83.7627,84.8858,84.6618,84.7014,84.7064,88.7807,83.5878,91.9784,92.1069,91.9766,91.9544,81.3853,84.673,82.1625,88.3688,88.3474,88.3284,88.3388,88.2243,88.1454,81.3053,81.3557,88.4482,88.4224,88.352,88.306,88.1717,88.3321,88.0787,84.5341,92.1251,92.208,92.1528,88.2762,88.3092,90.7126,90.7255,91.8364,91.7459,91.845,91.898,93.0571,93.0437,93.5692,93.5887,93.1977,93.2572,88.3248,91.9191,92.0059,93.0951,93.0755,91.0908,91.0527,88.4077,91.8096,88.9114,91.0628,91.8775,92.1665,92.0716,92.0448,96.1325,96.0983,100.0,91.6459,91.7527,91.8332,91.7313,91.7671,83.238,93.4918,93.565,93.5458,84.4325,83.6934,82.3018,82.9191,82.9467,93.1876,93.1931,93.2471,84.3984,82.8409,91.7558,84.8258,84.5188,84.6609,84.5089,84.5693,84.3298,84.3624,84.3954,84.6582,84.928,84.579,84.2789,84.3891,96.0362,96.0989,95.8231,98.9495,82.4241,84.158,92.139,92.0833,92.0932,92.0935,92.1039,92.1103,92.0467,93.518,93.5291,93.5421,93.5019,91.813,91.7919,91.8591,91.8518,91.7233,91.7167,91.0889,91.007,91.0142,91.0252,91.0625,92.9533,79.9689,80.844,84.9653,84.1705,82.5622,98.9495,106SsepSMYL57
070SmalPEG_141,83.9289,83.8193,84.0356,83.8617,83.7528,84.9996,84.7017,84.7768,84.6845,88.8121,83.4616,93.3814,93.469,93.5413,93.6879,81.2887,84.8485,82.3129,88.5856,88.5742,88.5197,88.5529,88.5211,88.47,81.2997,81.1922,88.5132,88.4751,88.6039,88.4872,88.367,88.5542,88.3391,84.4649,92.7171,92.757,92.7849,88.1353,88.2953,90.6665,90.6929,94.9339,94.8048,94.0027,93.9815,92.3657,92.2504,92.0293,92.2054,91.3503,91.4121,88.356,92.8627,92.9555,92.7387,92.7191,93.1512,93.0654,88.6065,92.3441,88.9662,91.4514,93.9783,93.4082,93.4717,93.6585,91.5518,91.6155,91.6052,100.0,96.6402,96.239,97.9812,96.0098,83.0424,91.927,92.1312,91.9786,84.5033,84.0074,82.9475,82.6298,82.8178,91.3574,91.3258,91.3779,84.3311,83.2462,93.7548,84.707,84.7722,84.7426,84.6456,84.6359,84.4157,84.3876,84.6841,84.5855,84.8194,84.7182,84.3182,84.3742,91.451,91.4891,91.5735,91.6368,82.4997,84.0506,92.6013,92.741,92.5324,92.7986,92.7248,92.7042,92.7331,92.075,92.0217,92.0251,92.1248,93.9902,94.0011,94.1177,94.1744,96.2048,92.552,91.3427,91.4186,91.4141,91.3961,91.4384,92.294,79.8446,80.7857,84.8762,84.2638,82.4366,97.9812,073SmalPEG_173
071SmalDHHJ,83.6207,83.707,83.787,83.7824,83.7508,84.7325,84.5981,84.6295,84.7172,88.8897,83.7405,93.5525,93.4733,93.6112,93.661,81.6236,84.7163,82.3669,88.6112,88.6438,88.5592,88.5659,88.5583,88.4547,81.191,81.1173,88.5694,88.574,88.6336,88.5697,88.5112,88.4752,88.3299,84.4954,92.923,92.8853,92.869,88.1714,88.2829,90.6928,90.7552,94.4032,94.4333,94.5166,94.4203,92.5164,92.3454,92.2382,92.2109,91.5283,91.5184,88.4547,92.8072,92.9658,92.9125,92.8662,93.3096,93.2567,88.5879,92.4737,89.103,91.5918,94.0288,93.4708,93.5572,93.658,91.7639,91.7986,91.6808,96.6577,100.0,97.3175,95.8758,97.2344,83.0981,92.1743,92.2429,92.1733,84.3422,83.8045,82.5885,82.6768,82.765,91.4359,91.4216,91.4535,84.464,82.921,94.248,84.8892,84.5285,84.6975,84.6957,84.7715,84.3897,84.3056,84.3308,84.5762,84.9746,84.7145,84.3399,84.3177,91.6144,91.6927,91.704,91.7102,82.542,84.1255,92.8442,92.943,92.8042,92.8823,92.9327,92.9417,92.9337,92.1537,92.222,92.2281,92.188,94.424,94.453,94.4144,94.4823,97.3029,92.4513,91.5223,91.5233,91.582,91.5793,91.5454,92.3878,79.8907,80.7659,84.9517,84.0954,82.4229,97.3175,072SmalT50_20
072SmalT50_20,83.7124,83.8572,83.9798,83.8679,83.8952,84.9773,84.8494,84.8397,84.8027,88.9745,83.6106,93.7083,93.6087,93.7043,93.8923,81.6871,84.9316,82.4136,88.5113,88.7209,88.6727,88.6666,88.5761,88.5303,81.4586,81.3299,88.6663,88.5911,88.8065,88.5869,88.5963,88.6074,88.4239,84.5417,93.0306,92.8513,92.8479,88.178,88.3353,90.9727,91.0049,94.4288,94.4834,94.73,94.7098,92.5314,92.4934,92.4664,92.4484,91.6965,91.5568,88.5605,93.0236,93.0258,93.1373,93.042,93.5467,93.5292,88.6768,92.6173,89.2075,91.9284,94.0379,93.5682,93.6379,93.8036,91.7246,92.067,91.6957,96.2327,97.2878,100.0,95.9474,97.2539,83.2795,92.1979,92.1985,92.201,84.46,83.9387,82.7613,82.7979,82.8806,91.4919,91.6594,91.5399,84.5907,83.0585,94.5032,84.7792,84.6474,84.8315,84.6395,84.631,84.4803,84.4859,84.52,84.4785,84.8797,84.6316,84.3595,84.4565,91.7426,91.66,91.6885,92.0063,82.498,84.1401,92.9458,92.9579,92.9185,92.8666,92.9518,92.8786,92.9139,92.071,92.1526,92.0952,92.1897,94.6458,94.6799,94.6314,94.7223,97.5642,92.4471,91.6192,91.6272,91.6256,91.6139,91.5189,92.4963,79.8606,81.0115,85.1087,84.2264,82.5856,97.5642,124UCE_D3_105
073SmalPEG_173,83.7225,83.8064,83.7728,83.6739,83.6811,84.9594,84.7373,84.8811,84.8996,89.0045,83.5457,93.4676,93.4369,93.5618,93.582,81.6005,84.8905,82.3495,88.5776,88.6549,88.531,88.5865,88.4911,88.4563,81.3023,81.3546,88.6638,88.5196,88.6628,88.5698,88.4261,88.6128,88.4503,84.5654,92.8215,92.6631,92.633,88.2151,88.2402,90.8329,90.8571,95.0541,95.1496,93.8917,93.8925,92.3705,92.3839,92.3092,92.2111,91.5678,91.5101,88.4141,92.9422,92.9801,92.7821,92.8317,92.9552,92.9323,88.6317,92.3118,89.0866,91.7006,93.9621,93.4911,93.4924,93.6275,91.6971,91.8994,91.6513,98.0333,95.8448,95.9832,100.0,95.6818,83.1513,92.0387,92.1447,92.0327,84.3067,83.8256,82.6958,82.8374,82.8778,91.3,91.6861,91.3773,84.6152,83.1154,93.6307,84.8878,84.7349,84.7953,84.8422,84.8022,84.4621,84.355,84.4463,84.7354,84.9123,84.6405,84.455,84.3472,91.5219,91.5821,91.6061,91.747,82.5271,84.2153,92.7199,92.8494,92.5915,92.6995,92.8172,92.8261,92.8003,92.0129,92.0288,92.0424,92.0678,93.7647,93.7251,93.8255,93.7817,95.8043,92.3009,91.4614,91.5091,91.5589,91.5467,91.4003,92.3123,79.8742,80.6804,85.1271,84.4112,82.5966,98.0333,070SmalPEG_141
074SmalSM_866,83.5361,83.7211,83.8144,83.6911,83.8829,84.9555,84.6621,84.8346,84.7392,88.8107,83.48,93.4503,93.5325,93.6294,93.6109,81.6141,84.7571,82.4632,88.5176,88.5601,88.4885,88.5143,88.4871,88.4631,81.5403,81.2927,88.5258,88.4521,88.4248,88.5113,88.4373,88.5206,88.3544,84.536,92.9678,93.0324,93.078,88.1877,88.2907,90.651,90.7058,94.1922,94.1774,94.5693,94.3849,92.4723,92.3396,92.1276,92.222,91.5289,91.5359,88.4621,92.8793,92.8965,92.9019,93.0006,93.3478,93.2939,88.5587,92.5947,89.1579,91.6262,93.9968,93.5061,93.5217,93.6143,91.6745,91.7449,91.7395,96.0012,97.2351,97.2035,95.6725,100.0,83.1444,92.0782,92.2092,92.1609,84.5781,83.8116,82.779,82.7714,82.9057,91.4798,91.4432,91.4501,84.4954,82.9063,94.1993,84.8647,84.7967,84.8874,84.6669,84.6299,84.4609,84.4852,84.4381,84.5107,84.9714,84.6632,84.3987,84.4555,91.574,91.6331,91.6589,91.7811,82.6266,84.1524,92.7734,93.0072,92.8254,92.9486,92.9716,92.9537,92.9188,92.0075,92.0803,92.0518,92.1006,94.3465,94.428,94.3996,94.4004,97.2979,92.3802,91.3095,91.535,91.5096,91.5263,91.4129,92.4254,79.9801,80.9555,84.9854,84.25,82.5715,97.2979,124UCE_D3_105
075SmorCPCC101365T,87.7392,87.7543,87.8112,87.8962,87.8292,83.2209,82.7284,82.5435,82.2972,83.1138,86.9244,83.1477,83.0142,83.0527,82.9815,81.4728,82.6428,83.2206,82.7848,82.744,82.6427,82.5642,82.5674,82.6961,81.4929,81.3949,82.6376,82.6486,82.6422,82.7478,82.6425,82.8187,82.6181,82.1367,83.1259,83.027,83.265,82.4796,82.6539,83.2372,83.2098,83.0333,83.1181,83.1776,83.2049,83.1153,83.1368,83.2527,83.1649,83.2676,83.262,82.5999,82.8961,82.9205,83.2934,83.3564,82.961,83.0364,82.7408,83.1481,83.2257,83.2196,82.9805,83.1861,83.0577,83.0874,83.244,83.1759,83.2748,83.2412,83.1778,83.1579,83.1471,83.088,100.0,83.1765,83.3452,83.2686,82.8408,88.0848,83.3485,82.9219,82.9252,83.3911,83.3163,83.3272,82.0858,84.2837,83.2141,82.9352,82.8644,82.9479,82.8765,82.9538,82.3889,82.4138,82.873,83.062,83.2971,82.6227,82.3331,82.4523,83.1727,83.1811,83.0322,83.2205,83.3335,81.7978,83.135,83.1023,83.1368,83.1724,83.1628,83.0903,83.0667,83.4043,83.2392,83.3271,83.4139,83.2139,83.2197,83.2122,83.2051,83.1162,83.1456,83.1512,83.1651,83.2841,83.2473,83.0967,83.1333,79.6768,80.8612,83.0875,82.2545,83.1459,88.0848,080SnitDSM12575T
076SmurDSM28631T,84.2666,84.0424,84.1692,83.9476,84.1035,85.1433,84.9327,84.813,84.8435,89.0613,83.647,91.9723,92.1637,92.2605,92.2054,81.5359,85.0677,82.3439,88.5856,88.5852,88.6177,88.541,88.4893,88.6666,81.304,81.279,88.657,88.555,88.6842,88.6646,88.5316,88.4413,88.3673,84.5665,92.4722,92.5739,92.5651,88.4359,88.5242,90.9986,91.0738,92.2624,92.1327,92.4241,92.4371,92.491,92.5078,98.5959,98.6756,93.7727,93.7997,88.5405,92.3568,92.4254,94.3685,94.5238,91.3886,91.3845,88.6282,92.0098,89.3385,91.5279,92.3859,92.1893,92.1325,92.2324,93.1578,93.1905,93.5462,92.038,92.225,92.2852,92.2103,92.0936,83.2894,100.0,98.6152,98.5685,84.8282,84.2135,82.8627,82.9407,82.9683,93.7582,93.7576,93.7653,84.6615,83.285,92.4839,84.9795,84.8352,84.8996,84.9202,84.8826,84.6438,84.4915,84.7966,84.7778,85.1589,84.8333,84.6624,84.6229,93.1056,93.1621,93.2308,93.5451,82.558,84.1911,92.5835,92.5219,92.5294,92.4923,92.5195,92.5379,92.5547,99.7285,99.8839,99.8929,98.5998,92.3277,92.3373,92.4658,92.518,92.1257,92.0037,91.4572,91.3004,91.3538,91.3416,91.4087,92.4718,79.857,80.8097,84.9954,84.386,82.3224,99.8929,118GM_D4_135
077SmurCCV155,83.7988,83.7707,83.8852,83.8563,83.9357,84.9663,84.8134,84.7669,84.8001,88.9065,83.4855,92.1424,92.145,92.1527,92.1193,81.5837,84.9362,82.2755,88.6834,88.4887,88.5091,88.5628,88.5207,88.4512,81.3409,81.2572,88.5082,88.5702,88.5989,88.5532,88.5074,88.4267,88.3979,84.6045,92.459,92.462,92.4551,88.4004,88.4612,90.9992,91.0718,92.0967,92.1987,92.3754,92.3934,92.4741,92.4716,98.9215,99.0365,93.7475,93.7814,88.5114,92.2248,92.3782,94.4847,94.5806,91.4023,91.3128,88.6561,92.0115,89.2781,91.37,92.3233,92.14,92.092,92.2022,93.1747,93.3804,93.5608,92.1014,92.2677,92.2408,92.0261,92.1932,83.2753,98.5944,100.0,98.9586,84.6438,83.9712,82.487,82.9016,82.9341,93.7175,93.7355,93.7568,84.5694,83.0875,92.305,84.9812,84.8372,84.9291,84.9615,84.7591,84.4905,84.4918,84.5984,84.7558,85.1771,84.8033,84.6296,84.6175,93.18,93.2951,93.2649,93.6499,82.5155,84.2426,92.4925,92.4736,92.4143,92.4073,92.4238,92.4372,92.5042,98.6577,98.5221,98.5406,99.9528,92.4799,92.4508,92.4725,92.4479,92.1905,91.9798,91.2928,91.4273,91.4795,91.4085,91.4216,92.4308,79.9652,80.9433,85.0517,84.2798,82.5444,99.9528,119UCE_D6_43
078SmurSMYL13_,83.9241,83.8167,83.8741,83.8887,83.9137,84.949,84.7687,84.906,84.892,88.8551,83.578,92.0505,92.1138,92.1603,92.1163,81.5988,84.8294,82.4178,88.6085,88.4723,88.5914,88.5725,88.4874,88.4147,81.2411,81.1785,88.5378,88.4625,88.5661,88.5213,88.5298,88.4155,88.4228,84.5099,92.4208,92.4035,92.4514,88.3983,88.3904,90.9206,90.9434,92.1194,92.1501,92.2752,92.3453,92.485,92.3657,99.2481,99.2024,93.764,93.7351,88.4499,92.1826,92.3655,94.3769,94.5777,91.372,91.3056,88.6173,91.9383,89.1814,91.384,92.2791,92.0587,92.1132,92.1203,93.1638,93.3035,93.5975,92.0234,92.1728,92.1897,92.0965,92.1659,83.2597,98.559,98.9209,100.0,84.7058,83.9995,82.5252,83.0199,82.9371,93.7225,93.7412,93.6878,84.7113,82.9173,92.2736,85.0301,84.8961,84.9407,84.865,84.7861,84.5543,84.4668,84.6259,84.6688,85.0354,84.8179,84.4294,84.5865,93.1574,93.1806,93.2459,93.6216,82.4727,84.1701,92.39,92.4033,92.3095,92.4048,92.3926,92.3796,92.4426,98.5631,98.5241,98.5412,98.9456,92.2464,92.2555,92.1886,92.187,92.0719,91.8575,91.4285,91.4238,91.4588,91.4254,91.4132,92.4722,79.9174,81.0312,84.9403,84.3098,82.3071,99.2481,048SmalPEG_68
079SnemCPCC101271T,83.8348,83.5258,83.7953,83.3756,83.6059,86.7755,87.1383,84.0476,84.0972,84.8013,83.5336,84.5841,84.6462,84.563,84.6117,81.0814,87.2487,82.0225,84.56,84.4565,84.4901,84.2979,84.4429,84.4048,81.0295,81.0447,84.4614,84.3345,84.4634,84.3329,84.1993,84.5917,84.3204,83.8302,84.4913,84.4177,84.4627,84.0115,83.9979,84.6547,84.5844,84.7054,84.5434,84.4099,84.5039,84.4822,84.4602,84.7502,84.7076,84.698,84.7336,84.3548,84.8182,84.5323,84.9661,84.7559,84.358,84.4045,84.4385,84.5955,84.8046,84.6378,84.4938,84.5441,84.548,84.6675,84.5189,84.4593,84.4852,84.6224,84.3441,84.518,84.5371,84.6132,82.7566,84.785,84.6875,84.6529,100.0,83.9992,82.6389,82.7567,82.634,84.6716,84.7195,84.5889,83.9174,83.182,84.4893,87.4748,86.7416,86.8256,87.506,87.4808,87.3609,87.0493,99.3024,86.5849,87.5826,87.0981,86.9758,87.0243,84.4264,84.3662,84.314,84.6436,82.2498,83.2697,84.4791,84.6498,84.6236,84.5431,84.6018,84.5791,84.577,84.9165,84.7945,84.7844,84.6783,84.6264,84.6328,84.7118,84.783,84.438,85.1989,84.4633,84.7306,84.7222,84.6982,84.6695,84.5222,79.9921,80.8749,86.7271,85.3122,82.2116,99.3024,097SrhiJC1
080SnitDSM12575T,91.1186,91.1362,91.0907,90.805,91.0487,84.2916,83.5521,83.1611,83.0282,83.8598,88.6765,83.8898,83.7368,83.8105,83.821,82.1179,83.6159,84.3383,83.479,83.6035,83.5904,83.4207,83.4053,83.4197,81.9616,81.9737,83.4266,83.4459,83.4714,83.3742,83.4216,83.5353,83.2612,82.761,83.9832,84.0823,83.9356,83.2022,83.1606,84.0811,84.0067,84.1057,83.9985,83.9638,83.927,83.6983,83.6858,84.1957,84.0799,84.2061,84.1417,83.252,84.1435,83.8141,84.2674,84.1261,83.6637,83.6052,83.5487,83.8393,84.1814,83.9729,83.8647,83.8855,83.7929,83.9447,83.9567,83.9921,83.887,84.2105,83.7746,83.9147,83.9304,83.7747,88.0928,84.1738,84.1216,84.0606,83.9517,100.0,84.8933,83.6797,83.7772,84.1094,84.2001,84.1793,82.7496,85.8463,84.1925,83.7085,83.6484,83.7,83.5889,83.5775,83.2948,83.2062,83.9429,83.7015,84.0551,83.4046,83.1789,83.0257,83.9293,83.972,83.9685,84.0284,84.4814,82.4602,83.9342,84.1217,83.9045,84.4284,84.1738,84.1619,84.1356,84.2296,84.2921,84.2359,84.1412,83.8819,83.8571,84.1021,84.0889,84.0137,84.4892,83.8496,84.0746,84.1211,84.1115,84.24,83.761,80.1538,81.4122,83.9136,82.9021,84.5217,91.1362,002SaciT0-18T
081Snit2001,84.6492,84.4143,84.622,84.3799,84.2917,82.6348,82.6323,82.0266,81.9913,82.6705,84.2624,82.584,82.3584,82.5512,82.5702,81.7614,82.8407,85.1073,82.1689,82.3751,82.2698,82.3073,82.2612,82.2298,81.2911,81.4719,82.2788,82.2736,82.4101,82.33,82.2911,82.3669,82.253,81.9,82.8119,82.6052,82.6405,81.9793,82.0955,82.7607,82.8202,82.7154,82.5023,82.5567,82.7172,82.3365,82.2903,82.7203,82.5985,82.7271,82.4953,82.2111,82.8331,82.4871,82.6982,82.617,82.5122,82.5471,82.3361,82.469,82.72,82.719,82.4173,82.518,82.4737,82.5943,82.3421,82.4898,82.3244,82.9006,82.5887,82.7736,82.5548,82.5889,83.3137,82.8744,82.5014,82.4975,82.3938,84.8872,100.0,81.7619,81.787,82.4261,82.6827,82.5882,81.9389,85.2269,82.7413,82.3492,82.4905,82.5168,82.43,82.4866,82.1242,82.1942,82.5549,82.2761,82.6844,82.5083,82.18,82.2608,82.2877,82.2697,82.3979,82.3723,93.152,81.541,82.5667,82.6622,82.5694,82.5227,82.6631,82.6168,82.6031,82.8805,82.8192,82.78,82.5062,82.6614,82.6711,82.8795,82.8787,82.5265,82.8738,82.6591,82.8191,82.8387,82.8501,82.5719,82.2936,79.6998,80.3076,82.8667,82.1888,88.4141,93.152,107SterDSM18941T
082SpanJCM16536T,83.584,83.592,83.6664,83.6892,83.6544,83.2735,82.6406,82.5207,82.5494,83.0238,83.8657,82.8143,82.7966,83.0101,82.8476,81.0497,82.7646,81.4299,82.4273,82.3712,82.5317,82.3269,82.4005,82.5699,80.842,80.9699,82.519,82.4739,82.4673,82.4536,82.3655,82.5626,82.3452,82.2842,82.8165,82.9166,82.9253,82.3713,82.3885,82.9003,82.8817,82.7502,82.7897,83.0548,83.0683,82.8098,82.7795,82.9434,83.0336,82.9449,82.9265,82.3452,82.726,82.7387,83.0991,83.1825,82.7196,82.8067,82.5258,82.9171,82.9992,83.1372,82.7991,82.8412,82.9126,82.94,82.8635,82.9545,82.828,82.9453,82.9066,82.9255,82.945,82.7734,82.8123,82.8873,83.0603,83.0166,82.6947,83.6078,81.5537,100.0,99.9833,82.941,82.902,82.9433,82.2954,82.29,83.0004,82.8228,83.0878,82.9847,82.8097,82.8225,82.5859,82.4468,82.8801,83.076,83.0155,82.7639,82.6629,82.613,82.8274,82.8749,82.8936,82.7827,81.6183,81.8067,82.8171,82.9093,82.9248,82.8595,82.9032,82.8554,82.8786,82.8772,82.912,82.9465,83.0385,83.0612,83.1228,83.016,83.1136,82.915,82.9122,83.1175,83.1311,83.1156,83.1204,83.0673,82.8908,80.0134,81.9455,83.0084,82.3817,81.523,99.9833,083SpanGSS15
